6200 m²
8362 m²
4683 m²
6820 m²
4683 m²
345 m²
331 m²
736 m²
69 m²
100406 m²
272 m²
152 m²
50 m²
365 m²
2106 m²
56 m²
42 m²
54 m²
21 m²
85 m²
840 m²
118 m²
80 m²
2225 m²
150 m²
376 m²
2385 m²
300 m²
251 m²
490 m²
180 m²
5675 m²
409 m²
19704 m²
115 m²
80 m²
2187 m²
2228 m²
2079 m²
86 m²
87 m²
2033 m²
360 m²
110 m²
120 m²
335 m²
222 m²
200 m²
52 m²
310 m²
38 m²
102 m²
83 m²
84 m²
250 m²
84 m²
281 m²
51 m²
155 m²
155 m²
270 m²
63 m²
248 m²
320 m²
80 m²
80 m²
196 m²
160 m²
37 m²
93 m²
60 m²
99 m²
45 m²
120 m²
220 m²
97 m²
91 m²
67 m²
787 m²
160 m²
204 m²
185 m²
201 m²
201 m²
94 m²
2100 m²
1500 m²
1000 m²
1512 m²
60 m²
119 m²
289 m²
142 m²
150 m²
70 m²
700 m²
5500 m²
40 m²
672 m²
310 m²
65 m²
4020 m²
65 m²
756 m²
252 m²
15165 m²
12735 m²
4100 m²
450 m²
62 m²
125 m²
88 m²
110 m²
49 m²
1750 m²
4000 m²
4000 m²
4500 m²
43 m²
800 m²
1900 m²
515 m²
49 m²
146 m²
104 m²
413 m²
45 m²
440 m²
180 m²
87 m²
110 m²
65 m²
50 m²
27 m²
8500 m²
67 m²
124 m²
347 m²
95 m²
28000 m²
100 m²
400 m²
118 m²
48 m²
150 m²
65 m²
72 m²
215 m²
120 m²
600 m²
7889 m²
88 m²
73 m²
250 m²
8478 m²
75 m²
65 m²
168 m²
71 m²
101 m²
230 m²
18000 m²
51 m²
850 m²
190 m²
57 m²
84 m²
180 m²
115 m²
109 m²
220 m²
170 m²
480 m²
390 m²
170 m²
110 m²
110 m²
75 m²
350 m²
190 m²
520 m²
5000 m²
880 m²
700 m²
62 m²
56 m²
50 m²
48 m²
87 m²
250 m²
50 m²
1050 m²
110 m²
56 m²
21000 m²
2600 m²
950 m²
51 m²
74 m²
1738 m²
1357 m²
140 m²
48000 m²
58000 m²
2413 m²
95 m²
75 m²
95 m²
5500 m²
5500 m²
6700 m²
170 m²
126 m²
106 m²
75 m²
92 m²
230 m²
86 m²
66 m²
130 m²
95 m²
111 m²
156 m²
148 m²
119 m²
114 m²
122 m²
155 m²
148 m²
122 m²
121 m²
95 m²
72 m²
73 m²
76 m²
75 m²
78 m²
64 m²
70 m²
164 m²
